,idx,smiles,DeepFrag,CFM_10,CFM_20,CFM_40
61,2013,CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC35OCC6(CCC(C)(C)CC36)C(O)CC45C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,0.884607062231512,0.5431404940757384,0.06576789310762861,0.007598957879396152
62,643,COC1=CC(=CC(OC)=C1O)C1=C(OC2OC(CO)C(O)C(O)C2O)C(=O)C2=C(O)C=C(O)C=C2O1,0.17680777331281286,0.1377408776504631,0.17930422353334927,0.1304644375117238
63,1540,OC1=C(CC=C)C=C(C=C1)C1=C(O)C=CC(CC=C)=C1,0.9564844897534014,0.9672910029407032,0.9196730433558646,0.06251296204897286
64,1322,OC(=O)C=CC1=CC=CC=C1,0.9282160033304125,0.22101802457747863,0.4367687126696092,0.4635910199144075
65,2087,CC1OC(OC2C(O)C(O)C(CO)OC2OC2CC3(C)C(CC(O)C4C(CCC34C)C(=C)CCC=C(C)C)C3(C)CCC(O)C(C)(C)C23)C(O)C(O)C1O,0.8828623104531719,0.44694926260901563,0.04491922774930188,0.004334687348952281
66,1264,COC1=C(O)C=CC(=C1)C1=C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)C(=O)C2=C(O)C=C(O)C=C2O1,0.951371215409763,0.7874729076137346,0.29199844741069336,0.24083380080730044
67,1965,CC1OC(OC2C(O)C(O)C(CO)OC2OC2C(O)C(O)C(OC2OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CC(O)C5(C)CCC43C)C2(C)CO)C(O)=O)C(O)C(O)C1O,0.4474538435993099,0.15566125859581675,-0.003693282115814636,-0.0031695640553464238
68,1337,OCC1OC(C(O)C(O)C1O)C1=C(O)C(C2OC(CO)C(O)C(O)C2O)=C2OC(=CC(=O)C2=C1O)C1=CC=C(O)C=C1,0.6631720826633187,0.48977852096368973,0.4457635055331396,0.07090075761722857
69,1891,COC1=CC(=CC(OC)=C1O)C(C)=O,0.3517146364100245,0.2832876884266263,0.2666540097200224,0.03609253096733743
70,322,CCC1=NC=CC2=C1NC1=CC=CC=C21,0.9885213771736622,0.9789918770063222,0.9778597191209566,0.287529432583173
71,1085,OCC1=CC2=C(C(O)=C1)C(=O)C1=C(C=CC=C1O)C2=O,0.9841501112731694,0.9850334780283132,0.7799379877306106,0.00017680436508183
72,1334,OCC1OC(C(O)C(O)C1O)C1=C(O)C(C2OC(CO)C(O)C(O)C2O)=C2OC(=CC(=O)C2=C1O)C1=CC=C(O)C=C1,0.9420312990427118,0.8586247433950116,0.29287683743770937,0.060235527792753825
73,1478,OCC1OC(OC2OC=C3C(=O)OCC=C3C2C=C)C(O)C(O)C1O,0.1719844549807755,0.06576213052778697,0.04970530327447579,0.01469374573823481
74,2037,CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC35OCC6(CCC(C)(C)CC36)C(O)CC45C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,0.9957567395920298,0.6008040214553587,0.04721594998055369,-0.0018913772260444025
75,1716,CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(CC21C)OC1OC(CO)C(O)C(O)C1O,0.004250952051709877,0.0007447687616852941,-0.0016954575126880644,-0.0021739776842907995
76,1502,COC1=C(O)C=C2C(=O)OC3C(O)C(O)C(CO)OC3C2=C1O,0.23288012992808163,0.03602247275504828,0.3306834467915645,0.17701913529860344
77,698,COC1=CC(=CC(OC)=C1O)C1=C(OC2OC(CO)C(O)C(O)C2O)C(=O)C2=C(O)C=C(O)C=C2O1,0.17494507955861285,0.2133744158731355,0.36661667832562905,0.26902161731536445
78,27,CC=C1CN2C3CC4=C(NC5=CC=CC=C45)C2CC1C3CO,0.9837730450915172,0.9495506368824498,0.36098884835522793,0.05971427891737
79,2073,CC1OC(OC2C(O)C(O)C(CO)OC2OC2CC3(C)C(CC(O)C4C(CCC34C)C(=C)CCC=C(C)C)C3(C)CCC(O)C(C)(C)C23)C(O)C(O)C1O,0.9892955973527366,0.5134428426064115,0.04644356025423551,0.00849944110348387
80,65,OCC1OC(OC2OC=C(C(CC3=NC=CC4=C3NC3=CC=CC=C43)C2C=C)C(O)=O)C(O)C(O)C1O,0.8655884953064056,0.5579404976117671,0.21673691777826537,-0.002497485612856855
81,1315,OCC1OC(C(O)C1O)C1=C2OC(=CC(=O)C2=C(O)C(C2OC(CO)C(O)C(O)C2O)=C1O)C1=CC=C(O)C=C1,0.9181282790487613,0.8937486613384457,0.38633059143946785,0.04036317597527545
82,1121,OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1,0.9674719763421834,0.9773435265943834,0.9760495201775092,0.5282759423677011
83,1888,OC(=O)CCC(N=C(O)CC1=CNC2=CC=CC=C12)C(O)=O,0.9662955074706965,0.8480373457042605,0.44214672152660384,0.025670766976868546
84,782,OC1CC2=C(OC1C1=CC(O)=C(O)C=C1)C(C1C(O)C(OC3=CC(O)=CC(O)=C13)C1=CC(O)=C(O)C=C1)=C(O)C=C2O,0.26366105363582415,0.24832838964683787,0.23039774193075838,0.5564862391607673
85,1416,CS(=O)CCCCCCCCN=C=S,0.10569316226125496,-0.0013617449922076622,-0.0010800745329913792,-0.0015897166853714182
86,1234,OCC1OC(OC2=C([O+]=C3C=C(O)C=C(O)C3=C2)C2=CC(O)=C(O)C=C2)C(OC2OCC(O)C(O)C2O)C(O)C1O,0.07583481904530949,-0.0019516088683550086,-0.0015479278786647622,-0.0022783305237737655
87,654,COC1=CC=C(C=CC(O)=O)C=C1,0.9658784978261385,0.4623772726920839,0.5263387927074696,0.10551534540645986
88,1217,CC1OC(OC2C(O)C(C)OC(OCC3OC(OC4=C(OC5=CC(O)=CC(O)=C5C4=O)C4=CC=C(O)C=C4)C(O)C(O)C3O)C2O)C(O)C(O)C1O,0.06712911173546576,0.04906568278023382,0.027887805366666796,0.04898217831046813
89,1436,OCC1OC(SC(CC2=CC=CC=C2)=NOS(O)(=O)=O)C(O)C(O)C1O,0.08199621890059368,0.016204072331628485,0.07725247032669817,0.039077841856143936
90,723,OC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC(O)=C(O)C=C1,0.989389440017051,0.9969389357484258,0.9735203176385913,-0.003161262369973608
91,1072,COC1=CC=C(C=C1)C1=COC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC(O)=C2C1=O,0.9519115394353548,0.6950306801372282,0.9190560671731364,0.7971365021619934
92,1272,OC1COC(OC2=C([O+]=C3C=C(O)C=C(O)C3=C2)C2=CC(O)=C(O)C=C2)C(O)C1O,0.4305535287565877,0.001014640299352762,0.0035660591848710667,0.003187677141858166
93,415,COC(=O)C1=COC(C)C2CN3CCC4=C(NC5=CC=CC=C45)C3CC12,0.47453997103672346,0.5367032139948246,0.5024629462641107,-0.004677947551482807
94,1472,COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1CC=C2CO,0.08568347507464259,0.21062115836796524,0.060496391135515915,0.01234609081429635
95,417,N1C2=CC=CC=C2C2=CC=NC=C12,0.9952820903833681,0.9999350433673199,0.9989029366811566,0.9361596679366351
96,1816,COC1=C(OC)C=C(C=C1)C1OCC2C1COC2C1=CC(OC)=C(OC2OC(CO)C(O)C(O)C2O)C=C1,0.1453139927948624,0.07857757568426572,0.09760174574974717,0.06050871896659307
97,2061,CC1OC(OC2C(O)C(O)C(CO)OC2OC2CC3(C)C(CC(O)C4C(CCC34C)C(=C)CCC=C(C)C)C3(C)CCC(O)C(C)(C)C23)C(O)C(O)C1O,0.9892520228510974,0.5168972399172018,0.06168396923493659,0.01121863926060713
98,809,OCC1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC=C(O)C=C2)C(O)C(O)C1O,0.5317814699586242,0.29010860157483576,0.4685816216162782,0.4371844544581378
99,748,OCC1OC(OC2=CC(O)=CC(O)=C2C(=O)CCC2=CC=CC=C2)C(O)C(O)C1O,0.9813285944874532,0.6008057003130337,0.9163313755798792,0.7601394563194752
100,524,OC1=CC=CC=C1O,0.9794377749680648,0.9921368432000776,0.9905602404796493,0.6965376662190167
101,929,COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O)C=C(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)C=C2O1,0.9816872591505573,0.8218089968208672,0.29855653028509777,0.23953719982197075
102,1595,OCC1OC(OC2=C(O)C(O)=C3C(=O)C=C(OC3=C2)C2=CC=C(O)C=C2)C(O)C(O)C1O,0.8923461505072142,0.8295389377938506,0.20649955507255366,0.07870815336871471
103,2102,CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC21C,0.030705282879609268,0.021364744997125658,0.0016169883001584961,-0.0020599037539043353
104,1866,OCC=CC1=CC(O)=C(O)C=C1,0.9110341734464604,0.8377520793562759,0.872897563315813,0.3055521524110825
105,1945,OCC1OC(OC2=CC(C=CC3=CC=C(O)C=C3)=CC(O)=C2)C(O)C(O)C1O,0.535147061446525,0.887296008695106,0.3334280672105018,0.19671812548550546
